stock_code,stock_name,selected_flag,exclude_reasons,avg_amount_yuan,avg_close_yuan,n_trade_days,first_date,is_st,is_cixin,is_low_turnover,is_low_liquidity,is_low_price,has_daily_error,has_level2_error
000923,河钢资源,True,,220042575.51666668,30.06616666666667,60,2025-01-02,False,False,False,True,False,False,Unknown
000927,中国铁物,True,,205170895.06666666,4.338333333333334,60,2025-01-02,False,False,False,True,False,False,Unknown
000928,中钢国际,True,,182594266.73333332,16.247666666666667,60,2025-01-02,False,False,False,True,False,False,Unknown
000935,四川双马,True,,228245378.81666666,73.26133333333335,60,2025-01-02,False,False,False,True,False,False,Unknown
000950,重药控股,True,,306075587.73333335,14.472166666666665,60,2025-01-02,False,False,False,False,False,False,Unknown
000962,东方钽业,True,,1816745909.2666667,198.37633333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
000966,长源电力,True,,551132953.3,18.899666666666665,60,2025-01-02,False,False,False,False,False,False,Unknown
000969,安泰科技,True,,1153124752.9833333,160.03916666666672,60,2025-01-02,False,False,False,False,False,False,Unknown
000970,中科三环,True,,762212486.7333333,233.2245,60,2025-01-02,False,False,False,False,False,False,Unknown
000973,佛塑科技,True,,1150805925.15,66.93333333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
000990,诚志股份,True,,547704748.3333334,32.702666666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
001267,汇绿生态,True,,2748357653.633333,55.837333333333326,60,2025-01-02,False,False,False,False,False,False,Unknown
001287,中电港,True,,1227794325.6,28.325,60,2025-01-02,False,False,False,False,False,False,Unknown
001301,尚太科技,True,,543246314.7,88.77400000000002,60,2025-01-02,False,False,False,False,False,False,Unknown
001337,四川黄金,True,,600697076.95,49.95366666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
001339,智微智能,True,,1123367446.85,101.3625,60,2025-01-02,False,False,False,False,False,False,Unknown
001359,平安电工,True,,339673038.05,108.84216666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
001896,豫能控股,True,,3418686614.75,24.223333333333336,60,2025-01-02,False,False,False,False,False,False,Unknown
002006,精工科技,True,,190900243.86666667,134.48066666666668,60,2025-01-02,False,False,False,True,False,False,Unknown
002011,盾安环境,True,,188275029.55,72.40983333333337,60,2025-01-02,False,False,False,True,False,False,Unknown
002015,协鑫能科,True,,2990182776.7166667,103.44616666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
002017,东信和平,True,,211481457.71666667,150.55683333333334,60,2025-01-02,False,False,False,True,False,False,Unknown
002020,京新药业,True,,186274976.36666667,185.36700000000002,60,2025-01-02,False,False,False,True,False,False,Unknown
002023,海特高新,True,,565970183.15,127.38766666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
002036,联创电子,True,,511152804.35,61.481,60,2025-01-02,False,False,False,False,False,False,Unknown
002046,国机精工,True,,1265675118.05,303.37,60,2025-01-02,False,False,False,False,False,False,Unknown
002048,宁波华翔,True,,668396774.2666667,229.28933333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002051,中工国际,True,,1000286950.5166667,64.36216666666665,60,2025-01-02,False,False,False,False,False,False,Unknown
002053,云南能投,True,,151314624.46666667,11.036166666666665,60,2025-01-02,False,False,False,True,False,False,Unknown
002063,远光软件,True,,235529971.15,107.86449999999999,60,2025-01-02,False,False,False,True,False,False,Unknown
002077,大港股份,True,,604121077.15,25.145666666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
002081,金螳螂,True,,1706166383.1333334,174.80866666666665,60,2025-01-02,False,False,False,False,False,False,Unknown
002091,江苏国泰,True,,236093809.33333334,73.42233333333333,60,2025-01-02,False,False,False,True,False,False,Unknown
002100,天康生物,True,,212345978.0,90.61816666666668,60,2025-01-02,False,False,False,True,False,False,Unknown
002104,恒宝股份,True,,341208612.23333335,90.78416666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
002121,科陆电子,True,,308752302.01666665,106.98949999999999,60,2025-01-02,False,False,False,False,False,False,Unknown
002123,梦网科技,True,,183900216.16666666,65.53616666666667,60,2025-01-16,False,False,False,True,False,False,Unknown
